popden,hospitals,entertainment,monuments,schools,rent,lat,lon,metro
24642,1,0,0,1,"22,000",17.200809797724524,78.45507117084392,yes
19674,1,0,0,1,"22,000",17.308181488977365,78.41818470159556,yes
19674,5,0,0,1,"16,000",17.380767350723094,78.22744882771673,yes
11500,3,0,0,1,"22,000",17.45237345604527,78.3482972441782,yes
19674,5,0,0,0,"14,000",17.397202912695636,78.37536924770278,yes
13289,4,3,1,0,"30,000",17.339164672523438,78.31971694743872,yes
22067,1,1,0,1,"16,000",17.315226530422734,78.45068907194808,yes
13289,1,3,0,0,"22,000",17.310664445585246,78.3652021037746,yes
11500,5,3,0,1,"16,000",17.461302892605076,78.3408065048903,yes
13289,1,1,0,0,"14,000",17.305917676654627,78.52069843827827,yes
24642,5,3,1,1,"30,000",17.287916419278076,78.3713936926356,yes
11500,4,0,0,1,"22,000",17.575423139697776,78.4389416204716,yes
24642,3,0,0,1,"16,000",17.277372092297064,78.3249559035726,yes
13289,5,0,1,1,"16,000",17.26461044217334,78.42443363196018,yes
24642,1,1,0,1,"22,000",17.299325352142134,78.27854073972436,yes
11500,4,0,0,1,"22,000",17.53264083454955,78.68815944813738,yes
19674,1,0,0,1,"11,000",17.249860201881475,78.51310104071325,yes
13289,1,0,0,1,"11,000",17.526066975632293,78.42561634058922,no
19674,3,0,0,1,"30,000",17.479506182755156,78.21132419082082,yes
24642,1,3,0,0,"16,000",17.36407867931081,78.6486998041192,yes
13289,1,0,0,0,"11,000",17.51547461357158,78.3890980599418,no
19674,1,3,0,0,"30,000",17.487855039719804,78.41466219427822,yes
22067,1,0,0,1,"14,000",17.42177106629851,78.44946049725125,yes
11500,3,1,0,0,"11,000",17.4994667827127,78.22529443754077,yes
11500,3,1,0,0,"11,000",17.43204350514964,78.61322147216383,yes
24642,1,3,0,1,"22,000",17.404846645139173,78.21020058382375,yes
24642,3,3,1,1,"22,000",17.501401301107144,78.36153629703463,yes
24642,5,3,0,0,"11,000",17.40366923035154,78.65410357263704,yes
13289,1,0,0,0,"16,000",17.327683602753254,78.57248200159404,no
13289,1,3,0,0,"11,000",17.31111388540018,78.67923812393792,yes
11500,1,0,0,1,"16,000",17.20012536665735,78.26477171685828,no
22067,3,3,1,1,"11,000",17.460748749749364,78.26745069639513,yes
24642,5,0,1,1,"16,000",17.339752427872444,78.36246563835297,yes
22067,5,1,0,1,"30,000",17.573773205269127,78.40637239685384,yes
24642,1,3,1,1,"22,000",17.49678916652667,78.51369836037166,yes
24642,5,0,0,1,"11,000",17.21555308093483,78.3685898243751,yes
11500,1,1,0,0,"16,000",17.451542276850105,78.55747589403587,yes
24642,1,3,0,0,"14,000",17.294285926316718,78.62090905065354,yes
11500,5,0,0,1,"30,000",17.26238298320502,78.60804286555458,yes
24642,5,1,0,1,"30,000",17.40775497688667,78.59421562016806,yes
22067,3,1,1,0,"14,000",17.42567469853434,78.2562554651071,yes
24642,4,3,1,0,"16,000",17.535910221752825,78.66647182796933,yes
11500,5,1,0,1,"30,000",17.466233288138024,78.26143061493237,yes
13289,1,0,0,0,"16,000",17.21158492890533,78.53854569923894,no
11500,3,0,0,0,"14,000",17.585204232979194,78.57701431255038,yes
22067,4,3,0,1,"14,000",17.32554303235762,78.22934325532816,yes
11500,5,0,0,0,"14,000",17.27912939165271,78.25591527044445,yes
24642,4,3,0,0,"16,000",17.588526415531522,78.22277273257308,yes
13289,3,1,0,1,"16,000",17.579634488959147,78.58796797379009,yes
24642,3,0,0,1,"22,000",17.34310724169811,78.35805595934396,yes
22067,4,0,0,1,"16,000",17.249047823460828,78.33295471362904,yes
22067,1,0,0,1,"11,000",17.402772819301376,78.50275445185865,yes
22067,4,1,0,0,"22,000",17.388584293111215,78.40759568219818,yes
19674,1,0,0,1,"30,000",17.53948927026439,78.6471307461931,yes
24642,4,1,0,0,"14,000",17.372141722395604,78.59899149193785,yes
22067,3,0,1,0,"30,000",17.484997109054998,78.36833569034913,yes
24642,4,0,1,1,"22,000",17.4629713634874,78.43796739505089,yes
11500,4,1,1,1,"11,000",17.301438632889276,78.4648209745969,yes
22067,4,3,0,1,"30,000",17.371676778373054,78.24786883770791,yes
11500,4,0,0,0,"30,000",17.40922797921594,78.55753590873636,yes
22067,4,0,0,0,"14,000",17.35212787745479,78.55709245423036,yes
11500,4,3,0,0,"30,000",17.23556249308725,78.61533978437254,yes
22067,4,0,0,1,"30,000",17.30305485489776,78.29055125728682,yes
24642,3,0,0,0,"22,000",17.380363580737136,78.48908824543253,yes
22067,1,1,1,0,"14,000",17.484249425983485,78.27819432241702,yes
19674,4,3,0,0,"22,000",17.36624244556001,78.52827652042166,yes
11500,3,1,0,1,"11,000",17.2544669303601,78.66065455345789,yes
13289,1,0,0,0,"30,000",17.224532906293017,78.56295974870785,no
24642,3,3,0,1,"14,000",17.292346962065558,78.37294405391249,yes
22067,1,0,1,1,"16,000",17.20354845624719,78.46574584841342,yes
24642,5,0,0,1,"14,000",17.282926130559247,78.6956409241173,yes
24642,5,1,1,0,"30,000",17.317842718072143,78.63783865020521,yes
11500,1,3,0,1,"22,000",17.48922897504257,78.30638947881388,yes
13289,1,0,0,1,"16,000",17.470421592005998,78.2301279433117,no
11500,4,3,0,0,"11,000",17.2099697727073,78.31747466978926,yes
19674,1,0,1,1,"22,000",17.556847395740153,78.35287908632775,yes
11500,1,1,1,1,"22,000",17.334664638222865,78.56233829290717,yes
13289,3,0,1,1,"30,000",17.338941762589364,78.50311556667572,yes
13289,5,0,1,1,"22,000",17.43698042566085,78.48626322178619,yes
22067,3,0,0,0,"30,000",17.23267489855914,78.47999942773298,yes
13289,1,0,0,0,"30,000",17.406841980609652,78.25089479892044,no
24642,1,3,0,1,"30,000",17.346454711716007,78.52600134900376,yes
24642,3,1,0,1,"14,000",17.598226082073857,78.2240383620825,yes
22067,1,1,0,0,"22,000",17.40413213607759,78.283061438769,yes
19674,4,1,1,1,"22,000",17.268140984413307,78.26190567099032,yes
13289,1,0,1,1,"14,000",17.34433138792679,78.6196390117539,no
22067,4,0,0,1,"22,000",17.599055109967473,78.51255712104029,yes
19674,1,3,0,1,"16,000",17.21342930599476,78.35864544866057,yes
13289,5,3,0,1,"14,000",17.243302647016616,78.6290132501863,yes
13289,1,1,1,1,"14,000",17.58079290533241,78.6966331989156,yes
13289,3,0,0,1,"11,000",17.25103871400282,78.6781026918594,yes
13289,5,0,0,0,"22,000",17.22527194073136,78.24501369591017,yes
13289,3,0,1,0,"11,000",17.488626019106242,78.4101542852513,yes
13289,5,0,0,0,"22,000",17.238784342891485,78.39576942352423,yes
13289,1,3,0,0,"11,000",17.234626806173477,78.33339995199937,yes
19674,1,0,0,1,"30,000",17.359037188686532,78.59063013338387,yes
13289,3,3,0,1,"30,000",17.373661526406988,78.38488038304031,yes
22067,5,1,0,1,"16,000",17.448031275082762,78.35536194171367,yes
13289,5,3,0,0,"30,000",17.395269173156404,78.29723526201164,yes
22067,3,0,1,1,"16,000",17.4837361537432,78.47741393388394,yes
19674,1,1,1,1,"11,000",17.28789216377996,78.47518581662409,yes
22067,5,0,1,0,"22,000",17.467972507782257,78.51640372000803,yes
13289,3,0,1,0,"14,000",17.358924584577032,78.6541666021698,yes
24642,3,0,0,1,"22,000",17.422223214652895,78.28994267349816,yes
11500,5,0,0,1,"14,000",17.56787689018449,78.4911449414277,yes
24642,1,0,0,0,"16,000",17.38614684153983,78.63568698217888,yes
22067,1,0,0,1,"16,000",17.252818879312105,78.35623747317794,yes
11500,5,0,0,0,"22,000",17.20692093272972,78.67405013412227,yes
13289,4,0,0,1,"30,000",17.257889784578488,78.64712313228173,yes
11500,1,1,0,1,"14,000",17.489056268550843,78.26727072173016,yes
24642,3,3,0,1,"30,000",17.58054842621804,78.45084778600466,yes
11500,4,1,0,1,"16,000",17.57548049092255,78.57588495926976,yes
11500,4,0,1,0,"11,000",17.272767373422926,78.60572506082778,yes
13289,5,0,0,0,"11,000",17.22965631062922,78.50525283227006,yes
11500,5,0,0,1,"14,000",17.231752475656116,78.34169326985008,yes
22067,1,0,0,1,"11,000",17.479110825756656,78.30995675950787,yes
11500,3,3,0,1,"16,000",17.59336975245068,78.57866343550332,yes
24642,1,0,1,1,"22,000",17.367095572280576,78.46606182384868,yes
11500,3,0,0,1,"11,000",17.501681929345445,78.49240530316344,yes
11500,1,1,1,0,"14,000",17.278833459581495,78.64642865419924,yes
22067,1,0,0,0,"14,000",17.53115752071926,78.32099907826823,yes
11500,5,3,0,0,"22,000",17.407871211694623,78.20582660485363,yes
19674,1,0,1,1,"22,000",17.355913050284688,78.40233885484604,yes
19674,1,0,0,0,"22,000",17.330586884734902,78.60774636242535,yes
19674,4,0,0,1,"30,000",17.22980820862414,78.46845480244646,yes
13289,4,3,0,1,"22,000",17.34636577251632,78.56964391292641,yes
19674,4,1,1,1,"22,000",17.43755936531689,78.52394732184477,yes
19674,5,1,0,1,"16,000",17.20921547155459,78.39231183646396,yes
22067,4,3,0,0,"30,000",17.463244186353744,78.65891402449692,yes
22067,1,0,0,1,"11,000",17.467155415419935,78.38042572623489,yes
19674,5,3,0,1,"16,000",17.21641367514414,78.49286380359136,yes
11500,1,1,0,1,"11,000",17.54026162371158,78.44109933452447,yes
22067,4,3,0,1,"14,000",17.282460094277642,78.56122757314733,yes
22067,1,0,0,0,"11,000",17.267779484400453,78.48693731896095,yes
19674,1,1,1,1,"11,000",17.348731396745077,78.4433845976815,yes
22067,1,3,1,0,"16,000",17.449563299860866,78.22265150824653,yes
24642,5,0,1,1,"14,000",17.46947086027861,78.25501828085854,yes
22067,3,1,0,0,"11,000",17.498656150601057,78.59263971531946,yes
22067,3,1,1,1,"16,000",17.42071071077996,78.65492682770174,yes
22067,1,1,0,0,"16,000",17.452489037116838,78.35395582028376,yes
24642,1,0,0,1,"14,000",17.209149537465812,78.58344262539505,yes
11500,3,0,0,1,"11,000",17.203916511317136,78.25067811546995,yes
11500,1,3,1,1,"22,000",17.34645420994591,78.65231111874371,yes
19674,4,0,1,0,"11,000",17.372673077129267,78.5701641560728,yes
13289,1,0,1,1,"14,000",17.426751839861804,78.30735513780463,no
11500,1,0,0,1,"22,000",17.227697134748855,78.32433594101856,no
22067,4,3,0,1,"16,000",17.270048567844576,78.67235415776234,yes
19674,1,3,0,1,"14,000",17.483397453020547,78.21801187646383,yes
13289,1,0,0,1,"14,000",17.313294889793088,78.5225386651351,no
19674,4,1,1,1,"14,000",17.555322801746286,78.2218831942428,yes
22067,1,0,0,0,"14,000",17.57849128590817,78.65735784996708,yes
19674,1,1,0,1,"30,000",17.39946660943986,78.28075620742149,yes
22067,1,3,0,0,"30,000",17.417650835902883,78.20629445064955,yes
22067,4,0,0,0,"30,000",17.31896142787395,78.63006930544584,yes
13289,1,0,0,1,"11,000",17.294772752385846,78.34200283058114,no
11500,1,0,0,1,"22,000",17.364568376590302,78.60169009201803,no
24642,1,0,0,0,"11,000",17.296177725063878,78.55011554365636,yes
13289,1,3,0,1,"22,000",17.513777339766303,78.39671844768698,yes
24642,3,0,0,0,"16,000",17.328913069432662,78.67409785175997,yes
22067,3,0,0,1,"16,000",17.247562042506605,78.44090798372862,yes
24642,1,0,0,1,"30,000",17.33891373685552,78.68670290582624,yes
11500,1,1,0,1,"11,000",17.209985160551454,78.41701412425653,yes
19674,1,1,0,0,"22,000",17.253913818891892,78.25906917432968,yes
11500,3,0,0,1,"16,000",17.32414954359693,78.53388723877727,yes
22067,5,0,0,1,"30,000",17.56632096784015,78.4363333893875,yes
13289,3,0,0,1,"22,000",17.539883425585256,78.42456411188057,yes
11500,1,1,0,1,"11,000",17.313194683823472,78.2395782665085,yes
24642,3,1,0,0,"14,000",17.526505604580567,78.47605283152339,yes
24642,1,0,0,1,"14,000",17.21771109782196,78.48112884831403,yes
13289,3,1,1,0,"14,000",17.440685573856566,78.6888848712027,yes
11500,1,3,0,1,"22,000",17.20841569442806,78.42817537142626,yes
11500,1,0,0,1,"30,000",17.419123317674245,78.35561192378647,no
13289,1,0,1,0,"16,000",17.225026769760444,78.62048708009424,no
13289,5,0,0,0,"14,000",17.457897929463417,78.58722210639992,yes
13289,3,0,0,1,"30,000",17.42649323436339,78.24445171891196,yes
24642,4,0,0,1,"22,000",17.41599005010002,78.68751539151566,yes
13289,3,0,0,1,"22,000",17.40195736120639,78.32349796642386,yes
13289,1,0,1,0,"16,000",17.345011605005197,78.23444393815981,no
22067,4,3,0,0,"14,000",17.464315983478784,78.45861507916888,yes
22067,1,0,1,0,"22,000",17.575389312531698,78.31954881172554,yes
22067,5,0,0,1,"22,000",17.491500963449454,78.57348510484952,yes
22067,3,3,0,0,"22,000",17.28442440925665,78.60893787029659,yes
11500,4,0,0,0,"16,000",17.5930444166686,78.4330288033825,yes
11500,1,3,0,1,"16,000",17.251571056649837,78.50427749443229,yes
24642,1,0,0,0,"14,000",17.597238665763705,78.63212896771833,yes
13289,5,1,0,0,"11,000",17.24654126036023,78.50011894819943,yes
19674,1,0,0,0,"14,000",17.474947618149056,78.24168717006889,yes
11500,1,3,0,0,"16,000",17.357183803990743,78.54589210374652,yes
11500,4,1,1,1,"16,000",17.40151280392486,78.55788157517932,yes
11500,1,1,0,1,"11,000",17.387206677738074,78.50307350067051,yes
11500,3,0,0,1,"14,000",17.55078001088317,78.57744076683642,yes
22067,4,0,0,1,"16,000",17.23648910892548,78.24148686880612,yes
13289,4,0,0,1,"16,000",17.599999551068795,78.66986021981538,yes
24642,5,0,0,0,"16,000",17.568530905652604,78.43431997643151,yes
19674,1,0,0,0,"14,000",17.229018740746632,78.29509603463424,yes
22067,5,3,0,0,"22,000",17.461498992648547,78.34793184305929,yes
13289,1,0,1,1,"11,000",17.315582442123326,78.52213459717738,no
24642,4,0,0,1,"30,000",17.51681728912084,78.6097194237322,yes
13289,1,0,0,1,"11,000",17.228065285699206,78.5068225236291,no
13289,5,0,0,0,"14,000",17.301711246566256,78.43707263253641,yes
22067,1,0,0,1,"14,000",17.54112934521253,78.31860646313874,yes
13289,1,0,1,0,"14,000",17.542330759199636,78.31345135967173,no
24642,3,0,1,0,"22,000",17.31161598094718,78.3795486965321,yes
19674,3,3,1,1,"11,000",17.375819673142175,78.29815543032718,yes
11500,4,3,0,0,"22,000",17.22325535880634,78.63743568219961,yes
19674,5,1,0,1,"14,000",17.571242262807484,78.35970043723191,yes
11500,3,3,1,1,"14,000",17.434773495221176,78.33754258938502,yes
11500,5,0,0,1,"11,000",17.221327665557748,78.3115145077421,yes
11500,1,3,0,0,"30,000",17.249404542435126,78.63154767414343,yes
24642,1,0,0,0,"11,000",17.200601376786768,78.5633861319717,yes
13289,5,0,1,1,"30,000",17.234902936975203,78.6963815920933,yes
22067,3,3,1,0,"30,000",17.443193209426543,78.3004730697393,yes
11500,5,0,0,0,"14,000",17.42683797491108,78.37362699576683,yes
11500,1,1,1,0,"16,000",17.448345360296443,78.6072979061432,yes
24642,3,1,0,1,"11,000",17.428357016266236,78.54001042904135,yes
22067,3,0,0,1,"14,000",17.358906064054747,78.46340119925031,yes
11500,1,0,0,1,"22,000",17.29085984283705,78.54131518172845,no
22067,5,3,0,1,"11,000",17.222893393745398,78.58042096524782,yes
22067,5,0,0,0,"14,000",17.322267802823443,78.21316512069086,yes
19674,4,0,0,0,"16,000",17.53134759890369,78.62959392059126,yes
24642,5,0,0,1,"30,000",17.24601123448979,78.65837599722724,yes
19674,3,0,1,0,"16,000",17.36653158031303,78.38321647715908,yes
11500,1,0,0,1,"11,000",17.422723973407855,78.25270091951221,no
22067,4,0,0,0,"11,000",17.235947780982254,78.62908555424534,yes
13289,3,0,1,1,"11,000",17.271613854100185,78.37312836239425,yes
19674,4,0,0,1,"30,000",17.290261831711625,78.26416543384607,yes
19674,4,1,0,1,"14,000",17.445700744219273,78.50920631169853,yes
24642,5,3,0,0,"14,000",17.349502854738645,78.43596051090229,yes
19674,4,1,0,0,"11,000",17.313785778489454,78.62357271523038,yes
22067,5,0,0,1,"16,000",17.477238160936917,78.60365817179522,yes
11500,1,0,0,0,"30,000",17.384927470756278,78.67240730131394,no
13289,5,1,0,1,"11,000",17.534432119907265,78.55940261951716,yes
11500,1,0,1,0,"22,000",17.485307062263516,78.61764968314422,no
19674,3,0,0,1,"16,000",17.48400601471829,78.38328280923248,yes
22067,1,0,1,1,"30,000",17.274986059234536,78.26831303927942,yes
11500,3,0,1,0,"30,000",17.537609789684424,78.443175759878,yes
13289,1,0,0,0,"30,000",17.56613549119806,78.28641466411966,no
24642,1,1,1,0,"30,000",17.404397707874573,78.62600857003405,yes
22067,5,0,0,1,"14,000",17.241387967442552,78.6226165654915,yes
22067,3,0,0,1,"16,000",17.389818560541073,78.33780028981069,yes
13289,3,0,0,0,"30,000",17.537196172825606,78.4029452128573,yes
22067,5,1,1,1,"16,000",17.206389233781866,78.68500647538968,yes
24642,1,1,0,0,"22,000",17.38913819133747,78.24739656800907,yes
11500,4,0,0,1,"22,000",17.539566459017752,78.64249164152014,yes
11500,5,0,0,0,"16,000",17.237600546735134,78.5620712927583,yes
19674,3,0,0,1,"11,000",17.491369741291432,78.48707846459298,yes
11500,5,0,0,1,"22,000",17.23004652790543,78.4844996178454,yes
13289,4,0,0,0,"30,000",17.234838993326836,78.53430487698017,yes
13289,1,3,0,1,"16,000",17.378701585791408,78.62058914195678,yes
19674,1,0,0,0,"22,000",17.57671700438887,78.50784999592192,yes
24642,4,1,0,0,"14,000",17.56088590635303,78.50577005970375,yes
19674,1,0,1,1,"22,000",17.456207430514013,78.58554366154767,yes
19674,4,0,1,1,"14,000",17.56444528926195,78.66197985490977,yes
22067,1,3,0,0,"16,000",17.35891748181106,78.60381138791648,yes
13289,4,1,0,1,"22,000",17.417694323826623,78.53572176896705,yes
11500,5,0,0,0,"14,000",17.20529279746312,78.33674316622273,yes
13289,1,0,0,1,"22,000",17.39302250851954,78.39609957883307,no
24642,4,0,0,0,"14,000",17.487857364548514,78.36164419217158,yes
22067,1,1,1,0,"16,000",17.220563566209954,78.506084533784,yes
11500,3,3,0,1,"11,000",17.22881151216933,78.30173001339128,yes
13289,1,0,0,0,"16,000",17.272840695445627,78.67153744374806,no
22067,1,0,0,0,"22,000",17.234344461015453,78.5396371795343,yes
11500,4,0,0,0,"11,000",17.412946993250916,78.52763773771036,yes
22067,5,0,0,0,"11,000",17.510940479528113,78.48481946166146,yes
22067,4,3,1,0,"22,000",17.426827268863747,78.56024502073122,yes
11500,4,3,0,1,"30,000",17.291318702829436,78.36026840540956,yes
22067,1,0,1,1,"11,000",17.323688607646666,78.29919142630021,yes
22067,1,0,0,0,"22,000",17.405757686062334,78.32460875845726,yes
11500,1,1,0,1,"14,000",17.47894151630883,78.50925405070008,yes
13289,5,0,0,1,"22,000",17.399736102051516,78.23398834798546,yes
22067,5,0,0,0,"22,000",17.475752165765847,78.31107053132817,yes
13289,1,3,0,1,"11,000",17.53758563010049,78.50248793026208,yes
13289,1,3,0,1,"22,000",17.376298563571687,78.68691257835238,yes
11500,4,0,0,1,"16,000",17.455493859185413,78.55191878955375,yes
22067,1,0,0,0,"14,000",17.396900026773956,78.29980009977234,yes
13289,1,3,0,0,"22,000",17.353511574864978,78.37205551559373,yes
11500,4,0,0,1,"11,000",17.525374573967138,78.38723423826596,yes
13289,5,0,0,0,"14,000",17.333953599952782,78.45573821105377,yes
11500,5,3,0,0,"11,000",17.22886509498956,78.53371310728394,yes
11500,3,0,0,0,"30,000",17.265058600074806,78.28953789567845,yes
19674,3,3,0,0,"30,000",17.335489799722577,78.22657892274086,yes
19674,5,0,0,1,"30,000",17.210869688506563,78.42816019566594,yes
22067,1,3,0,1,"11,000",17.317056330261078,78.44536388465656,yes
24642,1,1,0,1,"14,000",17.40301647610447,78.52903246533981,yes
11500,1,0,0,0,"22,000",17.467952854511775,78.4961177850897,no
19674,4,0,0,1,"14,000",17.441613004079368,78.59213085970033,yes
19674,4,0,0,0,"16,000",17.370188118029546,78.65591136060716,yes
19674,3,0,0,1,"16,000",17.288225862103648,78.37110209164057,yes
13289,5,3,0,0,"22,000",17.384664182692838,78.22170931665339,yes
22067,1,1,0,1,"22,000",17.532311573587915,78.31231025646348,yes
13289,3,0,0,1,"22,000",17.352481532015872,78.69750090227286,yes
11500,3,1,0,1,"16,000",17.406066077650276,78.28935670931784,yes
13289,5,0,0,0,"16,000",17.25365409065888,78.25607399803586,yes
24642,1,0,0,0,"16,000",17.311430749006995,78.6364905601472,yes
19674,5,0,0,0,"14,000",17.526817175760264,78.30930436444689,yes
13289,4,0,0,0,"22,000",17.398229097200442,78.21792678551377,yes
19674,4,0,0,0,"16,000",17.272353421390715,78.69096752630347,yes
22067,1,1,0,1,"16,000",17.21162355304703,78.4637891699658,yes
11500,4,0,0,0,"30,000",17.412299108724778,78.47478351334846,yes
13289,5,0,0,1,"16,000",17.45092573801592,78.28589046744337,yes
13289,5,0,1,1,"11,000",17.388994321735904,78.42382808878064,yes
22067,1,0,0,1,"11,000",17.428652011756316,78.67562208621788,yes
19674,1,1,0,0,"11,000",17.313754894151867,78.23353196711028,yes
11500,1,0,1,1,"11,000",17.251557640128386,78.51556768154036,no
22067,3,0,0,1,"14,000",17.21125240874222,78.53314223581756,yes
13289,5,0,0,1,"16,000",17.516569696797887,78.49017834385582,yes
24642,1,1,0,0,"30,000",17.546844067221276,78.31467980936395,yes
13289,3,0,0,1,"11,000",17.492452437440548,78.51250715315302,yes
24642,1,0,0,1,"16,000",17.483040982295556,78.41548414923193,yes
11500,4,3,0,0,"22,000",17.559677023196183,78.55829542988856,yes
24642,3,3,0,1,"11,000",17.231449876780317,78.41436683150337,yes
